166156,CoPacker shall invoice WWI for the Products on the earlier of the date: (i) that such Products are shipped from the Factory on instructions from WWI; or (ii) four (4) days after production of Product pursuant to a duly authorized and issued WWI purchase order.,The provisions of the Mutual NonDisclosure Agreement shall apply to the information that the parties exchange in the course of performance of this Agreement.,0
12845,"In the event of any conflict between the Scope/Program and this Agreement, the terms of this Agreement shall control.",FACILITY VISITS Sponsor's representatives may visit CBSI's facility at appropriate times consistent with the Program to observe the progress of the Program.,0
139715,Purchaser shall assume title and risk of loss for Product ordered upon delivery of Product to transport.,Purchaser shall not assume title and risk of loss for Product ordered upon delivery of Product to transport.,1
77957,"Ligand shall pay to Cardinal Health the unit pricing set forth on EXHIBIT D (""Unit Pricing"") for all Product.","Ligand shall not to Cardinal Health the unit pricing set forth on EXHIBIT D (""Unit Pricing"") for all Product.",1
206904,"Unless the parties agree otherwise the number of arbitrators will be three, each of whom will be appointed by the American Arbitration Association.","Unless the parties agree otherwise the number of arbitrators will be three, each of whom will be appointed by the American Arbitration Association.",0
77961,"Notwithstanding the foregoing, Ligand shall remain responsible for the Firm Commitment portion of the Rolling Forecast.","Notwithstanding the foregoing, Ligand shall not remain responsible for the Firm Commitment portion of the Rolling Forecast.",1
8,USF agrees regular deliveries will not be made between the hours of 11:00 am and 2:00 pm with the exception of recoveries and offcycles.,USF agrees regular deliveries may be made between the hours of 11:00 am and 2:00 pm with the exception of recoveries and offcycles.,1
206903,Any controversy or claim arising out of or relating to this agreement or the applicability of this Section 14.5 that is not resolved pursuant to Section 14.4 will be determined by arbitration in accordance with the International Arbitration Rules of the American Arbitration Association.,Any controversy or claim arising out of or relating to this agreement or the applicability of this Section 14.5 that is not resolved pursuant to Section 14.4 will be determined by arbitration in accordance with the International Arbitration Rules of the American Arbitration Association.,0
168883,(d) AMFS shall sell and deliver such finished products to HewlettPackard and such other customers at the same prices as are determined in accordance with Section 2.3(c) and Section 3.3(b).,(d) AMFS may sell and deliver such finished products to HewlettPackard and such other customers at the same prices as are determined in accordance with Section 2.3(c) and Section 3.3(b).,1
188008,"Nephros shall pay each such invoice in full within 45 Calendar Days from the date of invoice, unless Nephros has rejected the shipment in question in accordance with Section 4.2.","Nephros may pay each such invoice in full within 45 Calendar Days from the date of invoice, unless Nephros has rejected the shipment in question in accordance with Section 4.2.",1
206882,"Whether or not the Indemnifying Party has assumed the defense of a Third Party Claim, the Indemnified Party shall not admit any liability with respect to, or settle, compromise or discharge, that Third Party Claim without the Indemnifying Party's prior written consent.","Whether or not the Indemnifying Party has assumed the defense of a Third Party Claim, the Indemnified Party shall not admit any liability with respect to, or settle, compromise or discharge, that Third Party Claim without the Indemnifying Party's prior written consent.",0
206892,"(a) This agreement may be terminated as follows: (1) by Nephros upon 10 Business Days' written notice to Medica if any representation made in this agreement by Medica was materially inaccurate when made and either (1) that inaccuracy has contributed to Nephros's incurring Indemnifiable Losses or (2) Medica fails to take action to render the inaccurate representation accurate as if it were made on the day Nephros would otherwise be entitled to terminate this agreement under this Section 13.2(a)(l); (2) by Medica upon 10 Business Days' written notice to Nephros if any representation made in this agreement by Nephros was materially inaccurate when made and either (1) that inaccuracy has contributed to either or both Medica Entities' incurring Indemnifiable Losses or (2) Nephros fails to take action to render the inaccurate representation accurate as if it were made on the day Medica would otherwise be entitled to terminate this agreement pursuant to this Section 13.2(a)(2); (3) by Nephros immediately if Medica has breached any of its material obligations under this agreement and, if it is curable, has not cured that breach prior to expiration of a 45BusinessDay period from the date of breach; (4) by Medica immediately if Nephros has breached any of its material obligations under this agreement and, if it is curable, has not cured that breach prior to expiration of a 45BusinessDay period from the date of breach; (5) by Nephros immediately if there occurs an Event of Insolvency with respect to Medica; (6) by Medica immediately if there occurs an Event of Insolvency with respect to Nephros; (7) by Nephros, if for any reason other than an Event of Force Majeure Medica fails to deliver within 40 days after the required delivery date, or on more than two occasions in any 90day period fails to deliver within 20 Business Days after the required delivery day, any shipment of Cartridge it is required to deliver pursuant to Section 3.2, Section 4.2, or Section 9.3; (8) by Medica or Nephros on 15 Business Days' prior written notice to Nephros or Medica, respectively, if due to an Event of Force Majeure (A) Nephros or 17 (B) Medica or both of them, respectively, is prevented from performing an obligation under this agreement for more than 60 days, unless prior to the end of the 15BusinessDay period the Event of Force Majeure ceases to exist and the party prevented from performing resumes performance under this agreement and notifies the party giving the notice of termination; (b) The parties may terminate this agreement at any time by written agreement.","(a) This agreement may be terminated as follows: (1) by Nephros upon 10 Business Days' written notice to Medica if any representation made in this agreement by Medica was materially inaccurate when made and either (1) that inaccuracy has contributed to Nephros's incurring Indemnifiable Losses or (2) Medica fails to take action to render the inaccurate representation accurate as if it were made on the day Nephros would otherwise be entitled to terminate this agreement under this Section 13.2(a)(l); (2) by Medica upon 10 Business Days' written notice to Nephros if any representation made in this agreement by Nephros was materially inaccurate when made and either (1) that inaccuracy has contributed to either or both Medica Entities' incurring Indemnifiable Losses or (2) Nephros fails to take action to render the inaccurate representation accurate as if it were made on the day Medica would otherwise be entitled to terminate this agreement pursuant to this Section 13.2(a)(2); (3) by Nephros immediately if Medica has breached any of its material obligations under this agreement and, if it is curable, has not cured that breach prior to expiration of a 45BusinessDay period from the date of breach; (4) by Medica immediately if Nephros has breached any of its material obligations under this agreement and, if it is curable, has not cured that breach prior to expiration of a 45BusinessDay period from the date of breach; (5) by Nephros immediately if there occurs an Event of Insolvency with respect to Medica; (6) by Medica immediately if there occurs an Event of Insolvency with respect to Nephros; (7) by Nephros, if for any reason other than an Event of Force Majeure Medica fails to deliver within 40 days after the required delivery date, or on more than two occasions in any 90day period fails to deliver within 20 Business Days after the required delivery day, any shipment of Cartridge it is required to deliver pursuant to Section 3.2, Section 4.2, or Section 9.3; (8) by Medica or Nephros on 15 Business Days' prior written notice to Nephros or Medica, respectively, if due to an Event of Force Majeure (A) Nephros or 17 (B) Medica or both of them, respectively, is prevented from performing an obligation under this agreement for more than 60 days, unless prior to the end of the 15BusinessDay period the Event of Force Majeure ceases to exist and the party prevented from performing resumes performance under this agreement and notifies the party giving the notice of termination; (b) The parties may terminate this agreement at any time by written agreement.",0
5,USF may assign any accounts receivable due from Customer hereunder to any third party.,USF may not assign any accounts receivable due from Customer hereunder to any third party.,1
188004,Medica shall maintain all records necessary to evidence compliance with all applicable Laws and other requirements of applicable Governmental Authorities relating to the manufacture of the Cartridge.,Medica may maintain all records necessary to evidence compliance with all applicable Laws and other requirements of applicable Governmental Authorities relating to the manufacture of the Cartridge.,1
23430,"AorTech will return materials to suppliers for credit, less restocking fees, when appropriate.","AorTech may return materials to suppliers for credit, less restocking fees, when appropriate.",1
71910,"Subject to the limitation of liability set forth in Section 10.6(a) of the License Agreement, Cubist shall reimburse Chiron for all Recall Expenses (as defined below) provided that [*] For the avoidance of doubt, the limitation set forth above in this Section 6.6(b) (and in Section 5.7(b) of the License Agreement) on Cubist's responsibility for Recall Expenses shall not apply to limit Chiron's remedies and Cubist's obligations or liabilities with respect to matters other than Recall Expenses, including, without limitation, (i) Cubist's obligation to indemnify Chiron pursuant to Sections 10.1 and 10.3 of the License Agreement with respect to costs and expenses other than Recall Expenses, and (ii) Chiron's remedies under Sections 8.1, 9.1(d) and 11.6 of this Supply Agreement.","The Parties agree that the rights and obligations of each on matters of indemnification, limitations of liability and insurance under this Supply Agreement shall be as agreed upon and set forth in Article 10 of the License Agreement and in any other section of the License Agreement or this Supply Agreement that expressly sets forth provisions concerning matters of indemnification, limitations of liability or insurance.",0
11336,Sponsor shall use best efforts to respond in writing to such Change Order promptly.,Sponsor must not use best efforts to respond in writing to such Change Order promptly.,1
206919,All notices to be given by a Medica Entity may be given on its behalf by the other Medica Entity following consultation between Medica.,All notices to be given by a Medica Entity may be given on its behalf by the other Medica Entity following consultation between Medica.,0
82198,"1.41 ""Validation Batches"" shall mean each Batch of Product manufactured by Cardinal Health which is necessary to support the validation portion of Ligand's NDA submission to the FDA.","16.2 EXCEPT AS PROVIDED IN ARTICLES 5, 9 AND 13, NEITHER PARTY SHALL BE LIABLE TO THE OTHER PARTY FOR INDIRECT, INCIDENTAL OR CONSEQUENTIAL DAMAGES ARISING OUT OF PERFORMANCE UNDER THIS AGREEMENT.",0
206908,Judgment upon the award rendered by the arbitrators may be entered by any court having jurisdiction thereof.,Judgment upon the award rendered by the arbitrators may be entered by any court having jurisdiction thereof.,0
206876,"(b) In the event of a Third Party Claim against one or more Indemnified Parties, the Indemnifying Party may participate in the defense of that Third Party Claim and, if it so chooses, assume at its expense the defense of that Third Party Claim with counsel selected by the Indemnifying Party and reasonably satisfactory to the Indemnified Party.","(b) In the event of a Third Party Claim against one or more Indemnified Parties, the Indemnifying Party may participate in the defense of that Third Party Claim and, if it so chooses, assume at its expense the defense of that Third Party Claim with counsel selected by the Indemnifying Party and reasonably satisfactory to the Indemnified Party.",0
99081,Supplier will commence such performance within five (5) calendar days of Buyer's written notice to Supplier of an Epidemic Defect Rate.,Supplier may commence such performance within five (5) calendar days of Buyer's written notice to Supplier of an Epidemic Defect Rate.,1
75674,"Upon receipt of debt owed, the Company will then release all Ingredients and Packaging Materials to the Customer.","Upon receipt of debt owed, the Company shall not then release all Ingredients and Packaging Materials to the Customer.",1
206922,"It supersedes all prior agreements of the parties, whether oral or written, pertaining to the subject matter of this agreement.","It supersedes all prior agreements of the parties, whether oral or written, pertaining to the subject matter of this agreement.",0
168882,2.7 AMFS agrees that no fees shall be charged for the license granted hereunder.,2.7 AMFS agrees that no fees shall not be charged for the license granted hereunder.,1
206925,Each party agrees to perform under this agreement solely as an independent contractor.,Each party agrees to perform under this agreement solely as an independent contractor.,0
203248,"Except as required by Law or the standards of any securities regulatory authority, Medica and Nephros may not use the name Nephros and Medica, respectively, or any director, officer or employee thereof or any adaptation thereof without the prior written approval of Nephros and Medica, respectively.","Any publication resulting from this agreement will be delayed or prohibited if, in Nephros' reasonable opinion, delay or prohibition is required in order to file or procure patent application or rights protection in respect of any invention or discovery arising from this agreement.",0
77958,"Ligand shall solely control the implementation of any such recall, field alert, withdrawal or field correction.","Ligand shall not solely control the implementation of any such recall, field alert, withdrawal or field correction.",1
152693,"Upon request of WWI, CoPacker shall certify in writing to WWI that all such trademarks, trade names, and identifying marks have been removed from any rejected Products.","Upon request of WWI, CoPacker shall not certify in writing to WWI that all such trademarks, trade names, and identifying marks have been removed from any rejected Products.",1
206923,This agreement may not be amended except by an instrument in writing signed on behalf of both parties.,This agreement may not be amended except by an instrument in writing signed on behalf of both parties.,0
159029,"In the event that JMI fails to replace the Material or fails to do so within the time period stated, Celgene shall have the right to demand a credit of the purchase price therefor.","In the event that JMI fails to replace the Material or fails to do so within the time period stated, Celgene may have the right to demand a credit of the purchase price therefor.",1
206902,"If the controversy or claim cannot then be resolved, the parties hereby agree first to try in good faith to settle the dispute by mediation administered by the American Arbitration Association at its New York City offices before resorting to arbitration.","If the controversy or claim cannot then be resolved, the parties hereby agree first to try in good faith to settle the dispute by mediation administered by the American Arbitration Association at its New York City offices before resorting to arbitration.",0
206894,B. Nephros shall purchase and Medica shall manufacture and deliver to Nephros consistent with the terms of this agreement all Cartridges ordered by Nephros but not yet delivered to Nephros.,B. Nephros shall purchase and Medica shall manufacture and deliver to Nephros consistent with the terms of this agreement all Cartridges ordered by Nephros but not yet delivered to Nephros.,0
206884,"If the Indemnifying Party does not dispute that the Indemnified Party is entitled to indemnification with respect to that Claim by notice to the Indemnified Party prior to the expiration of a 30BusinessDay period following receipt by the Indemnifying Party of notice of that Claim from the Indemnified Party, that Claim will be conclusively deemed a liability of the Indemnifying Party and the Indemnifying Party shall pay the amount of that liability to the Indemnified Party on demand or, in the case of any notice in which the amount of the Claim (or any portion thereof) is estimated, on such later date as the amount of the Claim (or any portion thereof) becomes finally determined.","If the Indemnifying Party does not dispute that the Indemnified Party is entitled to indemnification with respect to that Claim by notice to the Indemnified Party prior to the expiration of a 30BusinessDay period following receipt by the Indemnifying Party of notice of that Claim from the Indemnified Party, that Claim will be conclusively deemed a liability of the Indemnifying Party and the Indemnifying Party shall pay the amount of that liability to the Indemnified Party on demand or, in the case of any notice in which the amount of the Claim (or any portion thereof) is estimated, on such later date as the amount of the Claim (or any portion thereof) becomes finally determined.",0
188003,"Medica 3 will invoice all deliveries for European customers to Nephros Europe, which will also provide the payment.","Medica 3 will not invoice all deliveries for European customers to Nephros Europe, which will also provide the payment.",1
206889,(a) Each party's exclusive remedy with respect to any Claims will be under the indemnification provisions of this Article 12.,(a) Each party's exclusive remedy with respect to any Claims will be under the indemnification provisions of this Article 12.,0
11338,CBSI will retain the originals in its archives.,CBSI may retain the originals in its archives.,1
75671,The Company may terminate the contract without cause and at no liability to the Company.,The Company shall not terminate the contract without cause and at no liability to the Company.,1
28593,7.4 Novoste B.V. may require that shipments of Product under this Agreement be shipped by AorTech directly to Novoste B.V. customers.,19.3 AorTech shall immediately inform Novoste B.V. of any noncompliance or observation raised by the Company (AorTech) or Notified Body (TUV Product Service) that may affect the Product.,0
12823,"PROGRAM PERFORMANCE CBSI shall use commercially reasonable efforts to provide facilities, supplies, and staff necessary to complete the Program as provided in the Scope, as it may be modified as provided herein, and in accordance with the terms of this Agreement.","Note: When manufacturing clinical material, CBSI will follow current Good Manufacturing Practices.",0
206915,"(b) If any Event of Force Majeure prevents Medica from delivering any shipment of Cartridges for more than 30 Business Days beyond the scheduled delivery date, then Nephros may cancel its order without incurring any liability to Medica with respect thereto and those Cartridges will constitute Default Cartridges for purposes of Section 1.3.","(b) If any Event of Force Majeure prevents Medica from delivering any shipment of Cartridges for more than 30 Business Days beyond the scheduled delivery date, then Nephros may cancel its order without incurring any liability to Medica with respect thereto and those Cartridges will constitute Default Cartridges for purposes of Section 1.3.",0
159033,JMI shall have the right to participate in such defense at its cost.,JMI may have the right to participate in such defense at its cost.,1
188005,f) Medica will serve as the Authorized Representative for Complaint and Vigilance handling and reporting for Nephros a.,f) Medica shall not serve as the Authorized Representative for Complaint and Vigilance handling and reporting for Nephros a.,1
77956,Cardinal Health shall segregate and store all Product until acceptance as set forth in Section 5.1 above.,Cardinal Health shall not segregate and store all Product until acceptance as set forth in Section 5.1 above.,1
2,"Should Customer request the use of a ""loaner"" truck, USF will make reasonable efforts to accommodate supplying a truck for special occasions.","Should Customer request the use of a ""loaner"" truck, USF will not make reasonable efforts to accommodate supplying a truck for special occasions.",1
2821,"If said product is distributed through normal channels, the normal markup will apply.","As such, while USF will review Customer's delivery preference, USF reserves the option to assign specific delivery days and/or maintain open delivery windows to Customer's locations.",0
102742,Hershey may give Topps notice of any and all pricing changes promptly once Hershey learns of such changes and copies of the notices or invoices received from its vendor shall be forwarded along.,Hershey shall give Topps notice of all pricing changes promptly after Hershey learns of such changes along with copies of the notices or invoices received from its vendor.,1
42078,"1.44 ""REMAINING SHELFLIFE"" shall have the meaning assigned to such term in Section 3.4.","If the Parties disagree, a sample of such Filled Product shall be submitted to a mutually acceptable independent laboratory for resolution of the disagreement.",0
206906,"The place of arbitration will be New York, New York, U.S.A.","The place of arbitration will be New York, New York, U.S.A.",0
188002,"(b) Medica shall file, prosecute and maintain patent applications and resulting patents, if any, on Medica Inventions or on any Joint Inventions relating to manufacture of the Cartridge.","(b) Medica shall not file, prosecute and maintain patent applications and resulting patents, if any, on Medica Inventions or on any Joint Inventions relating to manufacture of the Cartridge.",1
206880,"If the Indemnifying Party chooses to defend or prosecute a Third Party Claim, all the parties shall cooperate in the defense 15 or prosecution of that Third Party Claim, including by retaining and providing to the Indemnifying Party records and information reasonably relevant to that Third Party Claim, and making employees available on a reasonably convenient basis.","If the Indemnifying Party chooses to defend or prosecute a Third Party Claim, all the parties shall cooperate in the defense 15 or prosecution of that Third Party Claim, including by retaining and providing to the Indemnifying Party records and information reasonably relevant to that Third Party Claim, and making employees available on a reasonably convenient basis.",0
206918,"(b) In each case, a notice or other communication sent to a party must be directed to the address for that party set forth below, or to another address designated by that party by written notice.","(b) In each case, a notice or other communication sent to a party must be directed to the address for that party set forth below, or to another address designated by that party by written notice.",0
77959,Ligand shall submit each Purchase Order to Cardinal Health at least one hundred and twenty (120) days in advance of the earliest Delivery Date requested in the Purchase Order.,Ligand may submit each Purchase Order to Cardinal Health at least one hundred and twenty (120) days in advance of the earliest Delivery Date requested in the Purchase Order.,1
133330,"In the event the FDA or other governmental regulatory agency notifies DSM that it intends to visit or inspect the Facility, DSM shall immediately provide notice of such visit or inspection to Cubist and Cubist shall have the right to participate in such visit or inspection.",6.3 COMPLIANCE WITH FDA.,0
152690,CoPacker shall deliver all the Products that WWI purchases under this Agreement to WWI F.O.B.,CoPacker may deliver all the Products that WWI purchases under this Agreement to WWI F.O.B.,1
77955,Ligand shall qualify at least one (1) carrier to ship the Product to Cardinal Health.,Ligand may qualify at least one (1) carrier to ship the Product to Cardinal Health.,1
123046,Cubist may also terminate this Agreement in the event that the FDA refuses to approve the Product.,Cubist may not terminate terminate this Agreement even in the event that the FDA refuses to approve the Product.,1
72443,"Any charges permitted to be made for a Party's services hereunder, including any levied pursuant to Section 3.2(c), shall be at a rate not to exceed the direct cost of the Party providing such services, determined in accordance with United States' generally accepted accounting principles, plus [*] of such costs.","All payments to be made by Chiron hereunder shall be made in Dollars, by check made to the order of Cubist or wire transfer in immediately available funds to such bank account in the United States as designated in writing by Cubist from time to time.",0
10693,e. Pricing discrepancies found outside of the audit process will be handled separately.,"c. A Breach of this Agreement is defined as: (i) USF's or Customer's, as the case may be, failure to perform any material term, covenant or agreement contained herein or in any document or instrument delivered pursuant to or in connection with this Agreement, which failure continues uncured for [***] days after written notice of such failure has been delivered by the nonbreaching party; provided, however, that if written notice of a similar failure has previously been provided during the preceding [***] months, the cure period shall be [***] days; provided, further, that there shall be [***] days to cure failure by Customer to make timely payments in accordance with the payment terms established in Section 5 above; or (ii) USF's or Customer's, as the case may be, application for or consent to the appointment of a receiver, custodian, trustee or liquidator; inability to pay its debts as such debts become due; general assignment for the benefit of its creditors; commencement of a voluntary case under the United States Bankruptcy Code; filing of a petition seeking to take advantage of any other law of any jurisdiction relating to bankruptcy, insolvency, reorganization, windingup, or composition or readjustment of debts or commencement by a third party of a proceeding seeking any similar relief under any law of any jurisdiction relating to bankruptcy, insolvency, reorganization, windingup, or readjustment of its debts, and such proceeding shall continue undismissed for a period of sixty (60) days.",0
206914,"Except as provided in 22 Section 14.6(b), if an Event of Force Majeure occurs, the affected party will be excused from performing and the time for performance will be extended as long as that party is unable to perform as result of the Event of Force Majeure.","Except as provided in 22 Section 14.6(b), if an Event of Force Majeure occurs, the affected party will be excused from performing and the time for performance will be extended as long as that party is unable to perform as result of the Event of Force Majeure.",0
30217,Contractor may provide repair and maintenance service upon notification of need for such service by either the Department directly or its agents.,Contractor may provide repair and maintenance service upon notification of need for such service by either the Department directly or its agents.,1
0,"Customer shall make weekly payments via wire transfer on the following Thursday, for the sales of","Customer shall not make weekly payments via wire transfer on the following Thursday, for the sales of the Applicable Sales Period that ended approximately oneweek prior.",1
99080,"Supplier will not make any changes to the form, fit or function of the Products without Buyer's prior written consent, such consent not to be withheld unreasonably.","Supplier will make any changes to the form, fit or function of the Products without Buyer's prior written consent, such consent not to be withheld unreasonably.",1
188000,Nephros may revise in any subsequent Rolling Forecast the forecast for any other month in any Rolling Forecast.,Nephros may not revise in any subsequent Rolling Forecast the forecast for any other month in any Rolling Forecast.,1
206881,"If the Indemnifying Party chooses to defend or prosecute any Third Party Claim, the Indemnified Party will agree to any settlement, compromise or discharge of that Third Party Claim that the Indemnifying Party recommends, except that the Indemnifying Party may not without the Indemnified Party's prior written consent agree to entry of any judgment or enter into any settlement that provides for injunctive or other nonmonetary relief affecting the Indemnified Party or that does not include as an unconditional term that each claimant or plaintiff give to the Indemnified Party a release from all liability with respect to that Third Party Claim.","If the Indemnifying Party chooses to defend or prosecute any Third Party Claim, the Indemnified Party will agree to any settlement, compromise or discharge of that Third Party Claim that the Indemnifying Party recommends, except that the Indemnifying Party may not without the Indemnified Party's prior written consent agree to entry of any judgment or enter into any settlement that provides for injunctive or other nonmonetary relief affecting the Indemnified Party or that does not include as an unconditional term that each claimant or plaintiff give to the Indemnified Party a release from all liability with respect to that Third Party Claim.",0
142981,"XII ARBITRATION Any dispute, controversy or claim arising out of or relating to this Agreement or the breach or termination hereof shall be settled by binding arbitration conducted by JAMS/Endispute.","7UP/RC agrees not to use the New Equipment for the production, at its Buena Park, California facility of any other energy drinks similar to the Products, without Purchaser's prior written consent.",0
152688,CoPacker shall reimburse WWI in full for the quantity of the Products rejected and returned.,CoPacker may reimburse WWI in full for the quantity of the Products rejected and returned.,1
206891,"The term of this agreement is three years from and including the date of this agreement, with automatic renewal for additional successive oneyear terms unless no later than 90 days prior to the end of the initial term or any oneyear renewal term either party notifies the other that it wishes to terminate this Agreement effective the end of the initial term or that oneyear renewal term, as applicable.","The term of this agreement is three years from and including the date of this agreement, with automatic renewal for additional successive oneyear terms unless no later than 90 days prior to the end of the initial term or any oneyear renewal term either party notifies the other that it wishes to terminate this Agreement effective the end of the initial term or that oneyear renewal term, as applicable.",0
206901,"If they are unable to do so within 30 Business Days from the date that controversy or claim arose, they shall refer the controversy or claim to the AU of Medica and the CEO of Nephros, who shall meet in person or telephonically within 20 Business Days of being requested to do so and shall in good faith attempt to resolve the dispute.","If they are unable to do so within 30 Business Days from the date that controversy or claim arose, they shall refer the controversy or claim to the AU of Medica and the CEO of Nephros, who shall meet in person or telephonically within 20 Business Days of being requested to do so and shall in good faith attempt to resolve the dispute.",0
112137,Interest will accrue on any amount remaining unpaid at the end of such 30 day period at the rate of 1% per month unless Topps has notified Hershey of its good faith dispute of any invoiced item.,"Prior to full scale production of any new product, any party that believes it has a proprietary interest in any component thereof (other than items that have been previously included in the Product or 7 Packaged Product or other new products developed hereunder) shall notify the other party in writing.",0
149057,"Any amounts disputed in good faith by MP3.com and the reasons therefor will be reported to Cinram within fifteen (15) days after receipt of the applicable invoice, and MP3.com and Cinram agree to work diligently to resolve the dispute within thirty (30) days of the receipt of the notice of dispute from MP3.com.","Notwithstanding the foregoing, either party may seek equitable relief by court action, before or after instituting arbitration, including without limitation seeking and obtaining temporary restraining orders, injunctions, or other provisional or ancillary remedies, and the institution and maintenance of any such action will not constitute a waiver of the right to arbitrate the controversy or claim.",0
99078,Supplier will promptly notify Buyer in writing should there be any failure to adhere to the representations and warranties as stated herein.,Supplier will not promptly notify Buyer in writing should there be any failure to adhere to the representations and warranties as stated herein.,1
77960,"Ligand shall provide or approve, prior to the procurement of applicable components, all artwork, advertising and packaging information necessary to Manufacture or Package the Product.","Ligand shall not provide or approve, prior to the procurement of applicable components, all artwork, advertising and packaging information necessary to Manufacture or Package the Product.",1
206917,"(a) Every notice or other communication required or contemplated by this agreement must be in writing and sent by one of the following methods: (1) personal delivery, in which case delivery will be deemed to occur the day of delivery; (2) by a recognized overnight delivery service such as Federal Express or DHL Worldwide Express, in which case delivery will be deemed to occur the day of delivery.","(a) Every notice or other communication required or contemplated by this agreement must be in writing and sent by one of the following methods: (1) personal delivery, in which case delivery will be deemed to occur the day of delivery; (2) by a recognized overnight delivery service such as Federal Express or DHL Worldwide Express, in which case delivery will be deemed to occur the day of delivery.",0
199903,b) All individual complaints shall be communicated to Nephros for evaluation and confirmation.,"(c) In order for any Indemnified Party to be entitled to any indemnification under this agreement in respect of a claim that does not involve a Third Party Claim (a ""Claim""), the Indemnified Party must reasonably promptly notify the Indemnifying Party of that Claim, and describe in reasonable detail the basis for that Claim, except that any failure to give any such notification will only affect the Indemnifying Party's obligation to indemnify the Indemnified Party if the Indemnifying Party has been prejudiced as a result of that failure.",0
77953,"Ligand shall solely control the implementation of any such recall, field alert, withdrawal or field correction.","Ligand shall not solely control the implementation of any such recall, field alert, withdrawal or field correction.",1
187999,"Medica shall also maintain records with respect to its costs, obligations, and performance under this agreement.","Medica shall not also maintain records with respect to its costs, obligations, and performance under this agreement.",1
77954,Ligand shall be permitted to send a representative to inventory API at Cardinal Health upon reasonable prior notice and not more than once in any 12month period.,Ligand may be permitted to send a representative to inventory API at Cardinal Health upon reasonable prior notice and not more than once in any 12month period.,1
139704,"At any time during the term of this Agreement, 7UP/RC shall not pass through and otherwise charge Purchaser for any cost increases for raw materials, labor or as a result of changes in specifications.","At any time during the term of this Agreement, 7UP/RC may pass through and otherwise charge Purchaser for any cost increases for raw materials, labor or as a result of changes in specifications.",1
139714,Purchaser shall also be financially responsible for all taxes and freight in connection with the New Equipment.,Purchaser may also be financially responsible for all taxes and freight in connection with the New Equipment.,1
99083,Supplier shall process WAs issued by Buyer and shall accept all WAs in Accordance with this Goods Agreement and the applicable SOW.,Supplier shall not WAs issued by Buyer and shall not accept all WAs in Accordance with this Goods Agreement and the applicable SOW.,1
155061,"CoPacker acknowledges that WWI is and shall remain the owner of all recipes, formulations, specifications, artwork, graphics, and label copy furnished by, or developed for, WWI and other confidential and proprietary information relating to the Products.","CoPacker may not use any of such trademarks or trade names, except as WWI authorizes in writing.",0
159028,Celgene shall have the right to defend and/or settle any such claim and JMI shall give Celgene such information and assistance as may be reasonably necessary in the conduct of such defense.,Celgene shall not have the right to defend and/or settle any such claim and JMI shall not give Celgene such information and assistance as may be reasonably necessary in the conduct of such defense.,1
197190,5.3 Yields: Medica product yields for Nephros Products shall be reported to Nephros Quality Assurance and R&D on a quarterly basis.,"If any Governmental Authority withdraws its approval to sell the Cartridge in any country or issues a directive or request that some or all Cartridges be recalled for safety reasons relating to the Cartridge or Nephros reasonably determines that some or all Cartridges should be recalled, and if that recall is due to any reason other than Medica having manufactured Cartridge that fails to conform to the Specifications or that was not manufactured in accordance with any applicable Laws, Nephros shall pay all costs, including Medica's reasonable outofpocket expenses, associated with that recall.",0
206897,"""Confidential Information"" means all data, specifications, training, and any other knowhow related to the design, development, manufacture, or performance of the Cartridge, as well as all other information and data provided by either party to the other party pursuant to this agreement in written or other tangible medium and marked as confidential, or if disclosed orally or displayed, confirmed in writing within 30 Business Days after disclosure and marked as confidential, except that the term ""Confidential Information"" does not include the following: (1) information that is or becomes generally available to the public other than as a result of a breach of this agreement by the receiving party or its Representatives; (2) information that was within the receiving party's possession or knowledge prior to its being furnished to the receiving party by or on behalf of the disclosing party, on condition that the source of that information was not bound by a confidentiality agreement with or other contractual, legal or fiduciary obligation of confidentiality to the disclosing party or any other Person with respect to that information; (3) information that is or becomes available to the receiving party on a nonconfidential basis from a source other than the disclosing party or any of its Representatives, on condition that that source was not bound by a confidentiality agreement with or other contractual, legal or fiduciary obligation of 19 confidentiality to the disclosing party or any other Person with respect to that information; or (4) information that is independently developed by the receiving party without use of Confidential Information and otherwise in a manner not inconsistent with this letter agreement.","""Confidential Information"" means all data, specifications, training, and any other knowhow related to the design, development, manufacture, or performance of the Cartridge, as well as all other information and data provided by either party to the other party pursuant to this agreement in written or other tangible medium and marked as confidential, or if disclosed orally or displayed, confirmed in writing within 30 Business Days after disclosure and marked as confidential, except that the term ""Confidential Information"" does not include the following: (1) information that is or becomes generally available to the public other than as a result of a breach of this agreement by the receiving party or its Representatives; (2) information that was within the receiving party's possession or knowledge prior to its being furnished to the receiving party by or on behalf of the disclosing party, on condition that the source of that information was not bound by a confidentiality agreement with or other contractual, legal or fiduciary obligation of confidentiality to the disclosing party or any other Person with respect to that information; (3) information that is or becomes available to the receiving party on a nonconfidential basis from a source other than the disclosing party or any of its Representatives, on condition that that source was not bound by a confidentiality agreement with or other contractual, legal or fiduciary obligation of 19 confidentiality to the disclosing party or any other Person with respect to that information; or (4) information that is independently developed by the receiving party without use of Confidential Information and otherwise in a manner not inconsistent with this letter agreement.",0
